id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124937957,Kia Seltos 2020 1.4L Premium  - 460000 km,Kia,Seltos,2020,558000000,460000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 5 ngày trước,2025-05-18 15:33:39,> 1 tấn,> 2 tấn
124154576,Bán xe gia đình,Mitsubishi,Jolie,2025,90000000,20000,Xăng,Số sàn,,Nhật Bản,--,8,Đã sử dụng,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Đăng 4 phút trước,2025-05-18 15:33:41,> 1 tấn,> 2 tấn
124965129,Mazda CX 5 2021 2.0 Premium - 46000 km,Mazda,CX 5,2021,699000000,46000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 4 phút trước,2025-05-18 15:33:43,> 1 tấn,> 2 tấn
125066897,Mazda 3 2022 1.5L Luxury - 25000 km sơn rin 100%,Mazda,3,2022,560000000,25000,Xăng,Tự động,1,Đang cập nhật,--,,Đã sử dụng,"Thị trấn Ngãi Giao, Huyện Châu Đức, Bà Rịa - Vũng Tàu",Đăng 9 phút trước,2025-05-18 15:33:46,> 1 tấn,> 2 tấn
121722327,"VF5, hỗ trợ trả góp, không cần chứng minh thu nhập",VinFast,VF5,2025,521000000,,Điện,Tự động,,Việt Nam,Hatchback,5,Mới,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:33:47,,
125019257,xe Kia Morning 2015 MT - 350000 km,Kia,Morning,2015,130000000,350000,Xăng,Số sàn,1,Đang cập nhật,--,5,Đã sử dụng,"Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",Đăng 2 ngày trước,2025-05-18 15:33:49,> 1 tấn,> 2 tấn
123798865,Ford Explorer 2023 lướt,Ford,Explorer,2023,1895000000,11000,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,7,Đã sử dụng,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:33:51,> 1 tấn,> 2 tấn
124698013,🚩FORTUNER LEGENDER MÁY DẦU♥️GIẢM TRỰC TIẾP 40TRIỆU,Toyota,Fortuner,2025,1185000000,,Dầu,Tự động,,Việt Nam,SUV / Cross over,7,Mới,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 16 ngày trước,2025-05-18 15:33:52,,
125066767,Toyota Vios 2017 1.5G - 75000 km,Toyota,Vios,2017,355000000,75000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Đăng 16 phút trước,2025-05-18 15:33:54,> 1 tấn,> 2 tấn
123990750,Mazda 6 2016 2.0 AT - 61000 km siêu mới,Mazda,6,2016,445000000,61000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đăng 2 tháng trước,2025-05-18 15:33:55,> 1 tấn,> 2 tấn
124972817,HÃNG THANH LÝ HYUNDAI ACCENT ĐẶC BIỆT 2022,Hyundai,Accent,2022,450000000,58000,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,"Phường Nam Dương, Quận Hải Châu, Đà Nẵng",Đăng 4 ngày trước,2025-05-18 15:33:57,> 1 tấn,> 2 tấn
124792119,CHÍNH CHỦ BÁN: Ford Ranger RAPTOR 2023 Còn như mới,Ford,Ranger,2023,1150000000,30000,Dầu,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường 10, Quận 6, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-05-18 15:33:57,> 1 tấn,> 2 tấn
124849203,Mazda CX 5 2015 2.0 AT 2WD - 68000 km,Mazda,CX 5,2015,430000000,68000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường 6, Quận 8, Tp Hồ Chí Minh",Đăng 13 phút trước,2025-05-18 15:33:59,> 1 tấn,> 2 tấn
125066896,Toyota Wigo 2019 - 70000 km tư nhân tự động,Toyota,Wigo,2019,279000000,70000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Đăng 10 phút trước,2025-05-18 15:34:00,> 1 tấn,> 2 tấn
124948129,Toyota Wigo 2019 1.2G AT - 31000 km,Toyota,Wigo,2019,305000000,31000,Xăng,Tự động,1,Nước khác,Hatchback,,Đã sử dụng,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 5 ngày trước,2025-05-18 15:34:02,> 1 tấn,> 2 tấn
125007475,Mazda 2 2016  1.5 AT Sedan - 95000 km,Mazda,2,2016,312000000,95000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Đăng 13 phút trước,2025-05-18 15:34:03,> 1 tấn,> 2 tấn
124735440,Lexus RX350 Premium - 14800km còn bảo hành hãng,Lexus,RX,2023,3429000000,14800,Xăng,Tự động,1,Đang cập nhật,--,,Đã sử dụng,"Phường 6, Quận 4, Tp Hồ Chí Minh",Đăng 14 ngày trước,2025-05-18 15:34:04,> 1 tấn,> 2 tấn
124497753,Kia Morning 2011- 1120 km,Kia,Morning,2011,105000000,1120,Xăng,Tự động,,Việt Nam,Hatchback,5,Đã sử dụng,"Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:34:05,> 1 tấn,> 2 tấn
123968555,Vinfast Lux A  Base 2022 - Màu đỏ - 3v3km,VinFast,Lux A2.0,2022,590000000,33000,Xăng,Tự động,1,Đang cập nhật,Sedan,5,Đã sử dụng,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:34:07,> 1 tấn,> 2 tấn
124658135,Ford Territory 2022 Titanium X 1.5 AT,Ford,Territory,2022,800000000,40000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đăng 19 ngày trước,2025-05-18 15:34:09,> 1 tấn,> 2 tấn
123722954,Ford Ranger XLS 2.2AT 4x2. Xe 1 Chủ. Full LS hãng,Ford,Ranger,2019,509000000,98000,Dầu,Số sàn,1,Trung Quốc,Pick-up (bán tải),5,Đã sử dụng,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:34:11,> 1 tấn,> 2 tấn
124197323,Range Rover Evoque 2016 Dynamic - Black Edition,LandRover,Range Rover Evoque,2014,690000000,69000,Xăng,Tự động,1,Nước khác,SUV / Cross over,8,Đã sử dụng,"Phường 1, Quận 5, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:34:12,> 1 tấn,> 2 tấn
125018695,Hyundai Custin 2023 Cao Cấp 2.0T - 22000 km,Hyundai,Custin,2023,880000000,22000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 ngày trước,2025-05-18 15:34:13,> 1 tấn,> 2 tấn
124984782,Nissan Terra 2018 - 118000 km,Nissan,Terra,2018,540000000,118000,Dầu,Số sàn,1,Thái Lan,Sedan,7,Đã sử dụng,"Phường 11, Thành phố Đà Lạt, Lâm Đồng",Đăng 3 ngày trước,2025-05-18 15:34:15,> 1 tấn,> 2 tấn
124381963,Mitsubishi Xpander 2025 Premium 1.5 AT giá ưu đãi,Mitsubishi,Xpander,2025,615000000,,Xăng,Tự động,,Nước khác,Minivan (MPV),7,Mới,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:34:16,,
121909773,Kia Sedona 2018 2.2 DATH - 84000 km,Kia,Sedona,2018,735000000,84000,Dầu,Tự động,,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 17 ngày trước,2025-05-18 15:34:17,> 1 tấn,> 2 tấn
123581023,Toyota Innova 2010 G - 225000 km,Toyota,Innova,2010,198000000,225000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Đăng 12 phút trước,2025-05-18 15:34:18,> 1 tấn,> 2 tấn
123707932,Hãng bán Ford Everest 2025 Ambiente Trắng,Ford,Everest,2025,1086000000,,Dầu,Tự động,,Thái Lan,SUV / Cross over,7,Mới,"Phường 3, Quận 3, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:34:19,,
121722327,"VF5, hỗ trợ trả góp, không cần chứng minh thu nhập",VinFast,VF5,2025,521000000,,Điện,Tự động,,Việt Nam,Hatchback,5,Mới,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:34:25,,
122420480,Isuzu Trooper 2002 - 7chô,Isuzu,Trooper,2002,120000000,130000,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 23 phút trước,2025-05-18 15:34:25,> 1 tấn,> 2 tấn
125066653,Ford Territory 2025 Sport 1.5AT mới 100%,Ford,Territory,2025,778000000,,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",Đăng 22 phút trước,2025-05-18 15:34:27,,
124991411,Hãng bán Mitsubishi Xpander 1.5MT -110.000km,Mitsubishi,Xpander,2020,410000000,110000,Xăng,Số sàn,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",Đăng 26 phút trước,2025-05-18 15:34:28,> 1 tấn,> 2 tấn
123714570,FORD EVEREST TITANIUM 2022 4x2AT BI-TURBO CỰC ĐẸP,Ford,Everest,2022,975000000,59000,Dầu,Tự động,1,Thái Lan,SUV / Cross over,7,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:34:29,> 1 tấn,> 2 tấn
125066646,Mercedes Benz C Class 2011 C200 - 11000 km,Mercedes Benz,C Class,2011,315000000,11000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Đăng 23 phút trước,2025-05-18 15:34:30,> 1 tấn,> 2 tấn
124972817,HÃNG THANH LÝ HYUNDAI ACCENT ĐẶC BIỆT 2022,Hyundai,Accent,2022,450000000,58000,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,"Phường Nam Dương, Quận Hải Châu, Đà Nẵng",Đăng 4 ngày trước,2025-05-18 15:34:32,> 1 tấn,> 2 tấn
125049845,Chery QQ3 2009 QQ3 - 112 km,Chery,QQ3,2009,65000000,112,Xăng,Số sàn,,Nước khác,Hatchback,5,Đã sử dụng,"Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 23 phút trước,2025-05-18 15:34:33,> 1 tấn,> 2 tấn
123438595,Kia Sedona 2016 2.2 DAT - 86000 km,Kia,Sedona,2016,645000000,86000,Dầu,Tự động,,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Xã Phạm Văn Hai, Huyện Bình Chánh, Tp Hồ Chí Minh",Đăng 20 phút trước,2025-05-18 15:34:35,> 1 tấn,> 2 tấn
125066729,Ford Ranger 2017 XLS 2.2 4x2 AT - 110000 km,Ford,Ranger,2017,520000000,110000,Dầu,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Đăng 19 phút trước,2025-05-18 15:34:36,> 1 tấn,> 2 tấn
124658135,Ford Territory 2022 Titanium X 1.5 AT,Ford,Territory,2022,800000000,40000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đăng 19 ngày trước,2025-05-18 15:34:38,> 1 tấn,> 2 tấn
125004436,Honda CR V 2022 L - 32000 km,Honda,CR V,2022,905000000,32000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 19 phút trước,2025-05-18 15:34:39,> 1 tấn,> 2 tấn
125046056,Toyota Fortuner 2020 2.8AT 4x4 - 106k km,Toyota,Fortuner,2020,1000000000,106,Dầu,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 21 phút trước,2025-05-18 15:34:40,> 1 tấn,> 2 tấn
123125537,Chevrolet Captiva 2009 Mẫu Mới 7 Chỗ,Chevrolet,Captiva,2009,188000000,960000,Xăng,Số sàn,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Đăng 25 phút trước,2025-05-18 15:34:41,> 1 tấn,> 2 tấn
125012183,Hyundai Tucson 2024 1.6 AT Turbo HTRAC,Hyundai,Tucson,2024,950000000,14000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 20 phút trước,2025-05-18 15:34:42,> 1 tấn,> 2 tấn
124209027,Mitsubishi Xpander 2024 Premium 1.5 AT • 17.000km,Mitsubishi,Xpander,2024,609000000,17000,Xăng,Tự động,1,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:34:43,> 1 tấn,> 2 tấn
125066622,Getz 1.4 AT - Tôi chính chủ công nhân cần tiền bán,Hyundai,Getz,2007,140000000,200000,Xăng,Tự động,,Đang cập nhật,Hatchback,5,Đã sử dụng,"Xã Liên Mạc, Huyện Mê Linh, Hà Nội",Đăng 24 phút trước,2025-05-18 15:34:45,> 1 tấn,> 2 tấn
125066598,Peugeot 5008 2018 1.6L Turbo - 53000 km,Peugeot,5008,2018,700000000,53000,Xăng,Tự động,,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Đăng 25 phút trước,2025-05-18 15:34:46,> 1 tấn,> 2 tấn
124981465,Hyundai Grand i10 2022 1.2 Sedan AT - 2 vạn km zin,Hyundai,Grand i10,2022,375000000,20000,Xăng,Tự động,,Việt Nam,Sedan,2,Đã sử dụng,"Phường Quỳnh Mai, Quận Hai Bà Trưng, Hà Nội",Đăng 20 phút trước,2025-05-18 15:34:47,> 1 tấn,> 2 tấn
122022687,xe morning 2016 1.25 mt cực chất,Kia,Morning,2016,125000000,90000,Xăng,Số sàn,,Việt Nam,Hatchback,5,Đã sử dụng,"Phường Kênh Dương, Quận Lê Chân, Hải Phòng",Đăng 24 phút trước,2025-05-18 15:34:49,> 1 tấn,> 2 tấn
125005518,Mercedes_S450_4MATIC Model 2023 Bao Bank 90%,Mercedes Benz,S Class,2022,4058000000,7777,Xăng,Tự động,1,Thái Lan,Sedan,5,Đã sử dụng,"Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 35 phút trước,2025-05-18 15:34:53,> 1 tấn,> 2 tấn
124358089,Kia K3 2022 1.6 Luxury - 45000 km,Kia,K3,2022,539000000,45000,Xăng,Tự động,,Việt Nam,Sedan,2,Đã sử dụng,"Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",Đăng 1 tháng trước,2025-05-18 15:34:54,> 1 tấn,> 2 tấn
124973676,"Xpander Cross Cam 2023 Đi 67000 km, Nguyên Zin",Mitsubishi,Xpander Cross,2023,520000000,67000,Xăng,Tự động,1,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường Tân Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 35 phút trước,2025-05-18 15:34:55,> 1 tấn,> 2 tấn
124965321,Suzuki Celerio 2018 1.0 CVT - 70000 km,Suzuki,Celerio,2018,235000000,70000,Xăng,Tự động,,Thái Lan,Hatchback,5,Đã sử dụng,"Phường Gia Thụy, Quận Long Biên, Hà Nội",Đăng 35 phút trước,2025-05-18 15:34:56,> 1 tấn,> 2 tấn
125066536,Ford Focus Titanium 2.0 AT -Tự Động gđ xe 9chủ,Ford,Focus,2013,282000000,99999,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Thới An, Quận 12, Tp Hồ Chí Minh",Đăng 28 phút trước,2025-05-18 15:34:58,> 1 tấn,> 2 tấn
124370792,Tiết kiệm 70 triệu Vios 2024 số sàn lướt 4290km,Toyota,Vios,2014,425000000,4290,Xăng,Số sàn,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 34 phút trước,2025-05-18 15:34:59,> 1 tấn,> 2 tấn
124948636,Toyota Innova 2019 2.0E - 84.000 km,Toyota,Innova,2019,500000000,84000,Xăng,Số sàn,1,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 5 ngày trước,2025-05-18 15:35:01,> 1 tấn,> 2 tấn
123292408,"Mercedes GLC 200 Đời 2022 Lướt 28,400km Đẹp Keng",Mercedes Benz,GLC Class,2022,1399000000,28400,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 15:35:02,> 1 tấn,> 2 tấn
124995686,Ford Territory 2022 Titanium - 28000 km,Ford,Territory,2022,725000000,28000,Xăng,Tự động,,Việt Nam,SUV / Cross over,,Đã sử dụng,"Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Đăng 3 ngày trước,2025-05-18 15:35:03,> 1 tấn,> 2 tấn
124028336,Kia Carens 2014 S SX 2.0 AT - 79000 km,Kia,Carens,2014,315000000,79000,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",Đăng 31 phút trước,2025-05-18 15:35:05,> 1 tấn,> 2 tấn
124304020,Vinfast Fadil Plus 2019 - Màu xám - 6vkm - BSTP,VinFast,Fadil,2019,296000000,60000,Xăng,Tự động,1,Việt Nam,Hatchback,5,Đã sử dụng,"Phường An Khánh (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 15:35:06,> 1 tấn,> 2 tấn
124977298,"VinFast VFe34, biển TPHCM, một chủ, còn RẤT MỚI",VinFast,VFe34,2022,468000000,27300,Điện,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-05-18 15:35:08,> 1 tấn,> 2 tấn
124997812,Mazda CX 5 2025,Mazda,CX 5,2025,714000000,,Xăng,Tự động,,Nhật Bản,--,5,Mới,"Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",Đăng 3 ngày trước,2025-05-18 15:35:10,,
124165295,Kia Sedona 2017 2.2L DATH - 97000 km,Kia,Sedona,2017,673000000,97000,Dầu,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 1 tháng trước,2025-05-18 15:35:11,> 1 tấn,> 2 tấn
