id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124658415,Ssangyong Musso 1999 - 145000 km,Ssangyong,Musso,1999,45000000,145000,Dầu,Số sàn,,Hàn Quốc,--,5,Đã sử dụng,"Phường Châu Phú A, Thành phố Châu Đốc, An Giang",Đăng 17 phút trước,2025-05-18 21:51:26,> 1 tấn,> 2 tấn
125057154,Audi A5 2013 - 140000 km,Audi,A5,2013,479000000,140000,Xăng,Tự động,,Đức,Sedan,5,Đã sử dụng,"Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 13 giờ trước,2025-05-18 21:51:27,> 1 tấn,> 2 tấn
123893668,"Ford Ranger RAPTOR 2022, bảo hành 2026, vay 70%",Ford,Ranger,2022,965000000,56000,Dầu,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 21:51:28,> 1 tấn,> 2 tấn
124998935,Ford Ranger 2020 Wildtrak 2.0L 4x4 Biturbo,Ford,Ranger,2020,747000000,50000,Dầu,Tự động,1,Việt Nam,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 18 phút trước,2025-05-18 21:51:30,> 1 tấn,> 2 tấn
125056816,Hyundai Accent 2021 1.4 AT - 34000 km,Hyundai,Accent,2021,400000000,34000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Đăng 14 giờ trước,2025-05-18 21:51:32,> 1 tấn,> 2 tấn
124691736,Kia Morning 2010 SX 1.1 AT Sport - 25 km,Kia,Morning,2010,118000000,25,Xăng,Số sàn,1,Việt Nam,Hatchback,5,Đã sử dụng,"Xã Trung Hưng, Huyện Cờ Đỏ, Cần Thơ",Đăng 16 ngày trước,2025-05-18 21:51:36,> 1 tấn,> 2 tấn
125073018,Toyota Fortuner 2021 2.4 4x2MT - 63000 km,Toyota,Fortuner,2021,835000000,63000,Dầu,Số sàn,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 21 phút trước,2025-05-18 21:51:39,> 1 tấn,> 2 tấn
124381963,Mitsubishi Xpander 2025 Premium 1.5 AT giá ưu đãi,Mitsubishi,Xpander,2025,615000000,,Xăng,Tự động,,Nước khác,Minivan (MPV),7,Mới,"Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 21:51:40,,
124986471,Toyota Corolla Cross 2022 1.8V - 28000 km,Toyota,Corolla Cross,2021,710000000,28000,Xăng,5,,Thái Lan,SUV / Cross over,5,Đã sử dụng,"Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",Đăng 4 ngày trước,2025-05-18 21:51:41,> 1 tấn,> 2 tấn
125072983,Mitsubishi Pajero 2000 2.4 - 120 km,Mitsubishi,Pajero,2000,55000000,120,Xăng,Số sàn,1,Nhật Bản,--,7,Đã sử dụng,"Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Đăng 23 phút trước,2025-05-18 21:51:43,> 1 tấn,> 2 tấn
124923451,Kia Forte 2012 SX 1.6 AT zin đéc gia đình sử dụng,Kia,Forte,2012,10000000,110000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Đăng 28 phút trước,2025-05-18 21:51:45,> 1 tấn,> 2 tấn
122609543,✅ VINFAST VF5 KÈM PIN  90 TRIỆU NHẬN XE ĐỦ MÀU SẴN,VinFast,VF5,2025,489000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 23 ngày trước,2025-05-18 21:51:46,,
124806210,Mercedes Benz C250 2016  - 56000 km,Mercedes Benz,C Class,2016,639000000,56000,Xăng,Tự động,,Đang cập nhật,Sedan,5,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 11 ngày trước,2025-05-18 21:51:47,> 1 tấn,> 2 tấn
125073021,Kia Sportage 2022 2.0G Premium - 28000 km,Kia,Sportage,2022,789000000,28000,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 21 phút trước,2025-05-18 21:51:49,> 1 tấn,> 2 tấn
124691152,Ford Everest 2024 Titanium 2.0L 4x2 AT - 6500 km,Ford,Everest,2024,1305000000,6500,Dầu,Tự động,,Thái Lan,--,7,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 33 phút trước,2025-05-18 21:51:50,> 1 tấn,> 2 tấn
124518721,Honda Civic 2021 G 1.8 AT - 46000 km,Honda,Civic,2021,596000000,46000,Xăng,Tự động,1,Thái Lan,--,5,Đã sử dụng,"Xã Bình Mỹ, Huyện Bắc Tân Uyên, Bình Dương",Đăng 25 ngày trước,2025-05-18 21:51:52,> 1 tấn,> 2 tấn
125072898,"Ford Focus 2018 Sport 1.5L bảo hành 2026, vay 70%",Ford,Focus,2018,440000000,73000,Xăng,Tự động,,Việt Nam,Hatchback,5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 30 phút trước,2025-05-18 21:51:53,> 1 tấn,> 2 tấn
125072853,Mercedes Benz C Class 2016 C250 Exclusive - 140000,Mercedes Benz,C Class,2018,610000000,140000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Đăng 33 phút trước,2025-05-18 21:51:55,> 1 tấn,> 2 tấn
124426929,BMW 3 Series 2004 318i AT - 90000 km,BMW,3 Series,2004,120000000,90000,Xăng,Tự động,,Đức,Sedan,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 33 phút trước,2025-05-18 21:51:57,> 1 tấn,> 2 tấn
125072918,Chính chủ bán fortuner 2016 AT có cam 360 bs hcm,Toyota,Fortuner,2016,459000000,150000,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 29 phút trước,2025-05-18 21:51:58,> 1 tấn,> 2 tấn
125072906,2019 MT - 10000 km,Kia,Soluto,2019,248000000,10000,Xăng,Số sàn,,Hàn Quốc,Sedan,5,Đã sử dụng,"Thị trấn Yên Thành, Huyện Yên Thành, Nghệ An",Đăng 30 phút trước,2025-05-18 21:52:00,> 1 tấn,> 2 tấn
124956082,"CIVIC G 2021 CỰC MỚI, ODO: CHỈ 22.000KM, NHẬP THÁI",Honda,Civic,2021,605000000,22000,Xăng,Tự động,1,Thái Lan,Sedan,5,Đã sử dụng,"Phường 12, Quận 10, Tp Hồ Chí Minh",Đăng 5 ngày trước,2025-05-18 21:52:01,> 1 tấn,> 2 tấn
124841576,Jaguar XJ series 2010 - 105000 km,Jaguar,XJ series,2010,800000000,105000,Xăng,Tự động,,Mỹ,Sedan,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 18 phút trước,2025-05-18 21:52:02,> 1 tấn,> 2 tấn
124906001,"Herio Green 2025 ĐK PLF 90%, thưởng đến 11Tr",VinFast,Herio Green,2025,100000000,,Điện,Tự động,,Việt Nam,Hatchback,5,Mới,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 7 ngày trước,2025-05-18 21:52:04,,
123536401,KIA SORENTO 2.2 MÁY DẦU 2017 MÀU TRẮNG,Kia,Sorento,2017,595000000,95000,Dầu,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-05-18 21:52:06,> 1 tấn,> 2 tấn
123251391,BMW i8 coupe  Model 2015,BMW,i8,2014,2299000000,42000,Động cơ Hybrid,Tự động,1,Đức,Coupe (2 cửa),4,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 3 tháng trước,2025-05-18 21:52:09,> 1 tấn,> 2 tấn
124055569,Hyundai Grand i10 2015  tự động,Hyundai,Grand i10,2015,255000000,95000,Xăng,Tự động,,Ấn Độ,--,,Đã sử dụng,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Đăng 1 tháng trước,2025-05-18 21:52:10,> 1 tấn,> 2 tấn
123894181,"Ford Ranger Wildtrak 2015 3.2L 4x4, bảo hành 2026",Ford,Ranger,2015,550000000,96000,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 21:52:11,> 1 tấn,> 2 tấn
124998935,Ford Ranger 2020 Wildtrak 2.0L 4x4 Biturbo,Ford,Ranger,2020,747000000,50000,Dầu,Tự động,1,Việt Nam,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 18 phút trước,2025-05-18 21:52:12,> 1 tấn,> 2 tấn
123834513,Kia Sorento 2017 2WD 2.4 GATH - 45600 km,Kia,Sorento,2017,535000000,45600,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 21:52:14,> 1 tấn,> 2 tấn
121635225,BIG SALE - Kia Carnival 2.2D Signature 2022 Odo 4v,Kia,Carnival,2022,1210000000,40000,Dầu,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-05-18 21:52:19,> 1 tấn,> 2 tấn
125006394,Xe Toyota Innova 2006 G màu đen,Toyota,Innova,2006,150000000,401552,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 42 phút trước,2025-05-18 21:52:20,> 1 tấn,> 2 tấn
124994284,"X FORCE PREMIUM 2024, ODO: CHỈ 5.000KM CỰC MỚI",Mitsubishi,Xforce,2024,650000000,5000,Xăng,Tự động,1,Nước khác,SUV / Cross over,5,Đã sử dụng,"Phường 12, Quận 10, Tp Hồ Chí Minh",Đăng 3 ngày trước,2025-05-18 21:52:21,> 1 tấn,> 2 tấn
124576619,Lux SA2.0 2019 Premium 2019 đẹp xuất sắc,VinFast,Lux SA2.0,2019,675000000,100000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:52:23,> 1 tấn,> 2 tấn
124823846,"Ford Ranger XLS 2016, bảo hành 2026 hỗ trợ vay 70%",Ford,Ranger,2016,400000000,94000,Dầu,Số sàn,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:24,> 1 tấn,> 2 tấn
121917716,FORD RAPTOR F150 Platinum 2015 XE CÒN RẤT MỚI,Ford,F 150,2015,2300000000,24999,Xăng,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 35 phút trước,2025-05-18 21:52:26,> 1 tấn,> 2 tấn
125072826,Toyota Innova 2016 - 100000 km,Toyota,Innova,2016,230000000,100000,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8,Đã sử dụng,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Đăng 36 phút trước,2025-05-18 21:52:27,> 1 tấn,> 2 tấn
124704054,Mercedes Benz GLS400 4Matic  Model 2017,Mercedes Benz,GLS Class,2016,1499000000,68000,Xăng,Tự động,1,Đức,SUV / Cross over,7,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:29,> 1 tấn,> 2 tấn
124907188,VinFast VF3 hỗ trợ vay 100%,VinFast,VF3,2022,299000000,0,Xăng,Tự động,,Việt Nam,Kiểu dáng khác,4,Đã sử dụng,"Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:30,> 1 tấn,> 2 tấn
123758034,Mercedes Benz E200 sản xuất 2022 màu trắng,Mercedes Benz,E Class,2022,1590000000,60000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-05-18 21:52:32,> 1 tấn,> 2 tấn
125072677,Daewoo Lacetti 2008 EX 1.6 MT - 100000 km,Daewoo,Lacetti,2008,90000000,100000,Xăng,Số sàn,1,Hàn Quốc,Sedan,5,Đã sử dụng,"Xã Phước Đồng, Thành phố Nha Trang, Khánh Hòa",Đăng 1 giờ trước,2025-05-18 21:52:33,> 1 tấn,> 2 tấn
124841696,Jaguar F PACE 2017 3.0P AWD Prestige - 60000 km,Jaguar,F PACE,2017,1200000000,60000,Xăng,Tự động,,Mỹ,SUV / Cross over,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:34,> 1 tấn,> 2 tấn
123846611,Mirage 2016 CVT,Mitsubishi,Mirage,2016,240000000,100000,Xăng,Tự động,1,Nước khác,Hatchback,5,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 2 tháng trước,2025-05-18 21:52:35,> 1 tấn,> 2 tấn
122360177,"VF3,còn suất THUÊ PIN (900k/tháng); có sẵn cục sạc",VinFast,VF3,2025,234000000,,Điện,Tự động,,Việt Nam,--,4,Mới,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 21:52:37,,
124906001,"Herio Green 2025 ĐK PLF 90%, thưởng đến 11Tr",VinFast,Herio Green,2025,100000000,,Điện,Tự động,,Việt Nam,Hatchback,5,Mới,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 7 ngày trước,2025-05-18 21:52:39,,
125072698,Toyota Wigo 2020 1.2 AT - 6000 km,Toyota,Wigo,2020,319000000,6000,Xăng,Tự động,1,Nước khác,Hatchback,5,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:40,> 1 tấn,> 2 tấn
125072706,Toyota Fortuner 2019 2.4G 4x2 MT - cực đẹp như mới,Toyota,Fortuner,2019,765000000,67000,Dầu,Số sàn,1,Nước khác,SUV / Cross over,7,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 44 phút trước,2025-05-18 21:52:41,> 1 tấn,> 2 tấn
124805977,Mercedes Benz GLC300 2021  - 44000 km,Mercedes Benz,GLC,2021,1699000000,44000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 11 ngày trước,2025-05-18 21:52:42,> 1 tấn,> 2 tấn
124821309,Ford Ranger 2023 XLT 2.0L 4x4 AT - 35000 km,Ford,Ranger,2023,775000000,37000,Dầu,Tự động,1,Việt Nam,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:43,> 1 tấn,> 2 tấn
125072847,Toyota Camry 1993 - 436000 km,Toyota,Camry,1993,86000000,436000,Xăng,Tự động,1,Nhật Bản,--,4,Đã sử dụng,"Phường An Thới, Quận Bình Thuỷ, Cần Thơ",Đăng 35 phút trước,2025-05-18 21:52:45,> 1 tấn,> 2 tấn
124306292,Honda CRV 2.4L 2016 đẹp xuất sắc đi chuẩn 11v km,Honda,CR V,2016,565000000,110000,Xăng,Tự động,1,Việt Nam,--,5,Đã sử dụng,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Đăng 1 tháng trước,2025-05-18 21:52:49,> 1 tấn,> 2 tấn
124906860,VinFast VF7 2025 giảm giá mạnh,VinFast,VF7,2025,799000000,0,Điện,Tự động,,Việt Nam,SUV / Cross over,,Đã sử dụng,"Phường 15, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:51,> 1 tấn,> 2 tấn
125072619,xe GÓP NỐI.BAO NỢ XẤU.Mazda 3 2024 - 30000 km,Mazda,3,2024,230000000,30000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Châu Văn Liêm, Quận Ô Môn, Cần Thơ",Đăng 1 giờ trước,2025-05-18 21:52:52,> 1 tấn,> 2 tấn
125053169,Ford EcoSport 2015 1.5L Titanium AT - 85000 km,Ford,EcoSport,2015,295000000,85000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường 13, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:53,> 1 tấn,> 2 tấn
124500223,Mercedes Benz V220D Up Maybach full Model 2016,Mercedes Benz,V Class,2015,999000000,77000,Dầu,Tự động,1,Nước khác,Minivan (MPV),7,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:55,> 1 tấn,> 2 tấn
124812507,Xe đẹp Ecosport Titanium sx 2020 luớt 33.000 km,Ford,EcoSport,2020,465000000,33000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:52:57,> 1 tấn,> 2 tấn
125052639,Hyundai Accent 2019 1.4 AT bản đặc biệt - 89000 km,Hyundai,Accent,2019,379000000,89000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Đăng 1 giờ trước,2025-05-18 21:52:58,> 1 tấn,> 2 tấn
124878737,Mitsubishi Xpander 2021 AT đặc biệt - 75000 km,Mitsubishi,Xpander,2021,495000000,75000,Xăng,Tự động,,Nước khác,Minivan (MPV),7,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 8 ngày trước,2025-05-18 21:52:59,> 1 tấn,> 2 tấn
120047942,Porsche Panamera 2010 - XE HIẾN GIÁ TỐT CHO AE,Porsche,Panamera,2010,1100000000,70000,Xăng,Bán tự động,1,Đức,Sedan,4,Đã sử dụng,"Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 21:53:00,> 1 tấn,> 2 tấn
125056273,Toyota Vios 2017 1.5E -,Toyota,Vios,2017,255000000,123456,Xăng,Số sàn,,Đang cập nhật,--,,Đã sử dụng,"Phường 16, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:02,> 1 tấn,> 2 tấn
124898236,Hãng Ford bán EcoSport Titan 2016 đã test full pk,Ford,EcoSport,2016,352000000,77000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường 3, Quận 3, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:03,> 1 tấn,> 2 tấn
124921822,Toyota Vios 2023 E CVT AT - 58000 km,Toyota,Vios,2023,440000000,58000,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,"Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Đăng 6 ngày trước,2025-05-18 21:53:05,> 1 tấn,> 2 tấn
125021638,💥💥VinFast 2025 EC VAN 💥💥,VinFast,Dòng khác,2025,285000000,,Điện,Tự động,,Việt Nam,Van,2,Mới,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 21:53:06,,
124173235,Hyundai Tucson 2022 - 50000 km,Hyundai,Tucson,2022,828000000,50000,Xăng,Tự động,1,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 1 tháng trước,2025-05-18 21:53:07,> 1 tấn,> 2 tấn
123705406,Mercedes Benz C180 AMG model 2022,Mercedes Benz,C Class,2021,939000000,47000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 21:53:09,> 1 tấn,> 2 tấn
