id,title,brand,model,year,price,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,location,post_time,crawl_time,weight,load_capacity
124039948,Hyundai Accent 2021 1.4 AT Đặc Biệt - màu trắng,Hyundai,Accent,2021,445000000,65000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 1 tháng trước,2025-05-18 22:38:28,> 1 tấn,> 2 tấn
125073658,VF3 Xám xe mới giao ngay,VinFast,VF3,2025,286500000,0,Điện,Tự động,,Việt Nam,Coupe (2 cửa),4,Đã sử dụng,"Phường 5, Quận 8, Tp Hồ Chí Minh",Đăng 19 phút trước,2025-05-18 22:38:30,> 1 tấn,> 2 tấn
125073751,LandRover Range Rover Evoque 2015 Dynamic,LandRover,Range Rover Evoque,2015,650000000,80000,Xăng,Tự động,,Nước khác,SUV / Cross over,5,Đã sử dụng,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 11 phút trước,2025-05-18 22:38:32,> 1 tấn,> 2 tấn
124956082,"CIVIC G 2021 CỰC MỚI, ODO: CHỈ 22.000KM, NHẬP THÁI",Honda,Civic,2021,605000000,22000,Xăng,Tự động,1,Thái Lan,Sedan,5,Đã sử dụng,"Phường 12, Quận 10, Tp Hồ Chí Minh",Đăng 5 ngày trước,2025-05-18 22:38:33,> 1 tấn,> 2 tấn
124633771,Honda HR-V 2024 G Nhập Khẩu siêu lướt,Honda,HR-V,2024,690000000,8000,Xăng,Tự động,,Thái Lan,SUV / Cross over,5,Đã sử dụng,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Đăng 20 ngày trước,2025-05-18 22:38:35,> 1 tấn,> 2 tấn
125073730,Toyota Camry 2005 - 254000 km,Toyota,Camry,2005,235000000,254000,Xăng,Tự động,1,Việt Nam,--,5,Đã sử dụng,"Phường An Thới, Quận Bình Thuỷ, Cần Thơ",Đăng 12 phút trước,2025-05-18 22:38:36,> 1 tấn,> 2 tấn
124994284,"X FORCE PREMIUM 2024, ODO: CHỈ 5.000KM CỰC MỚI",Mitsubishi,Xforce,2024,650000000,5000,Xăng,Tự động,1,Nước khác,SUV / Cross over,5,Đã sử dụng,"Phường 12, Quận 10, Tp Hồ Chí Minh",Đăng 3 ngày trước,2025-05-18 22:38:37,> 1 tấn,> 2 tấn
125031203,Mercedes Benz S Class model 2018 S450L - 70000 km,Mercedes Benz,S Class,2018,1800000000,70000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Đăng 2 ngày trước,2025-05-18 22:38:38,> 1 tấn,> 2 tấn
122557537,VF9 HỖ TRỢ VAY 90% BAO HS KHÓ-CÁ NHÂN-DOANH NGHIÊP,VinFast,VF9,2025,1381000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,7,Mới,"Phường 15, Quận Bình Thạnh, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:38:40,,
124855617,Mercedes Benz E300 2021  - 35000 km,Mercedes Benz,E Class,2021,1899000000,35000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 9 ngày trước,2025-05-18 22:38:41,> 1 tấn,> 2 tấn
125073569,Toyota Camry 2013 2.5G - 120000 km,Toyota,Camry,2013,455000000,120000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Đăng 26 phút trước,2025-05-18 22:38:42,> 1 tấn,> 2 tấn
125073589,Mitsubishi Xpander 2019 1.5 MT Nhập Indo,Mitsubishi,Xpander,2019,380000000,94000,Xăng,Số sàn,1,Việt Nam,--,7,Đã sử dụng,"Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",Đăng 24 phút trước,2025-05-18 22:38:43,> 1 tấn,> 2 tấn
124605011,Toyota Vios  1.5AT - 68.000 km,Toyota,Vios,2015,305000000,68000,Xăng,Tự động,1,Nhật Bản,--,,Đã sử dụng,"Phường 15, Quận 11, Tp Hồ Chí Minh",Đăng 22 ngày trước,2025-05-18 22:38:44,> 1 tấn,> 2 tấn
125073661,Honda City Rs - 27000 km,Honda,City,2023,519000000,27000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Bình Hòa, Thành phố Thuận An, Bình Dương",Đăng 19 phút trước,2025-05-18 22:38:45,> 1 tấn,> 2 tấn
123022781,Mercedes Benz GL Class 2009 - 150000 km,Mercedes Benz,GL Class,2009,350000000,150000,Xăng,Tự động,,Mỹ,SUV / Cross over,7,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 35 phút trước,2025-05-18 22:38:49,> 1 tấn,> 2 tấn
125073394,Mitsubishi Xpander 2023 AT Premium - 90000 km,Mitsubishi,Xpander,2023,565000000,90000,Xăng,Tự động,,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Đăng 39 phút trước,2025-05-18 22:38:51,> 1 tấn,> 2 tấn
124841355,Audi A1 2010 - 60000 km,Audi,A1,2010,310000000,60000,Xăng,Tự động,,Đức,Hatchback,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:38:53,> 1 tấn,> 2 tấn
124368770,chính chủ bán Veloz Top 2024 biển tp chạy 3 vạn,Toyota,Veloz Cross,2024,610000000,36000,Xăng,Tự động,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 22:38:55,> 1 tấn,> 2 tấn
125007109,Xe trả góp cửa hàng. Bao nợ xấu. Kia k3,Kia,K3,2022,140000000,80000,Xăng,Số sàn,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Châu Văn Liêm, Quận Ô Môn, Cần Thơ",Đăng 3 ngày trước,2025-05-18 22:38:56,> 1 tấn,> 2 tấn
124977298,"VinFast VFe34, biển TPHCM, một chủ, còn RẤT MỚI",VinFast,VFe34,2022,468000000,27300,Điện,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 4 ngày trước,2025-05-18 22:38:58,> 1 tấn,> 2 tấn
124887211,Mazda CX 5 2018 2.5 AT AWD - 68000 km,Mazda,CX 5,2018,625000000,68000,Xăng,Tự động,,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng",Đăng 36 phút trước,2025-05-18 22:38:59,> 1 tấn,> 2 tấn
124998773,"CRV L 25 Km 50% Thuế trước bạ (54Tr), kèm phụ kien",Honda,CR V,2025,1045000000,,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Mới,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 3 ngày trước,2025-05-18 22:39:00,,
122179321,Mitsubishi Pajero V93 giá 120tr,Mitsubishi,Pajero,2007,120000000,,Xăng,Số sàn,,Nhật Bản,SUV / Cross over,7,Mới,"Phường Thành Công, Thành phố Buôn Ma Thuột, Đắk Lắk",Đăng 4 tháng trước,2025-05-18 22:39:02,,
124718251,Honda City 2018 1.5 TOP - 50000 km . xanh cavasite,Honda,City,2018,415000000,50000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 15 ngày trước,2025-05-18 22:39:03,> 1 tấn,> 2 tấn
125068992,Mazda CX 5 2021 Luxury 2.0 AT - 20000 km,Mazda,CX 5,2021,690000000,20000,Xăng,Tự động,1,Việt Nam,SUV / Cross over,5,Đã sử dụng,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Đăng 6 giờ trước,2025-05-18 22:39:05,> 1 tấn,> 2 tấn
124914009,Kia Picanto 2013 - 130000 km,Kia,Picanto,2013,168000000,130000,Xăng,Số sàn,1,Việt Nam,Hatchback,5,Đã sử dụng,"Xã Mỹ Thạnh An, Thành phố Bến Tre, Bến Tre",Đăng 7 ngày trước,2025-05-18 22:39:06,> 1 tấn,> 2 tấn
124503215,Toyota Cressida 1989 - máy dầu,Toyota,Cressida,1989,75000000,145000,Dầu,Số sàn,,Nhật Bản,--,,Đã sử dụng,"Phường Châu Phú A, Thành phố Châu Đốc, An Giang",Đăng 42 phút trước,2025-05-18 22:39:07,> 1 tấn,> 2 tấn
125033341,xe Mitsubishi Xpander 2025,Mitsubishi,Xpander,2025,560000000,,Xăng,Tự động,,Nhật Bản,--,7,Mới,"Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Đăng 1 giờ trước,2025-05-18 22:39:08,,
124823531,Honda Jazz 2019 1.5 VS - 57000 km màu trắng,Honda,Jazz,2019,399000009,57000,Xăng,Tự động,,Thái Lan,Hatchback,5,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 11 ngày trước,2025-05-18 22:39:10,> 1 tấn,> 2 tấn
124261271,"Hyundai Custin 2023 2.0Turbo - 22,300km Keng zin",Hyundai,Custin,2023,880000000,22300,Xăng,Tự động,1,Việt Nam,Minivan (MPV),7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 22:39:11,> 1 tấn,> 2 tấn
125028009,"CIVIC G 2019 CỰC MỚI, ODO: 30.000KM,NHIỀU PHỤ KIỆN",Honda,Civic,2019,575000000,30000,Xăng,Tự động,1,Thái Lan,Sedan,5,Đã sử dụng,"Phường 12, Quận 10, Tp Hồ Chí Minh",Đăng 2 ngày trước,2025-05-18 22:39:12,> 1 tấn,> 2 tấn
124258784,"ĐỈNH CAO CHẠY ""0 TỐN TIỀN"" KHI SỞ HỮU VINFAST VF3!",VinFast,VF3,2025,286500000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường 3, Quận 3, Tp Hồ Chí Minh",Đăng 1 tháng trước,2025-05-18 22:39:13,,
121155876,VF7 MIỄN PHÍ SẠC PIN ĐẾN 1/7/2027–CHẠY 0 ĐỒNG/KM!,VinFast,VF7,2025,761000000,,Điện,Tự động,,Việt Nam,SUV / Cross over,5,Mới,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:39:15,,
124920330,Kia Morning 2009 - 11000 km,Kia,Morning,2009,148000000,11000,Xăng,Tự động,1,Nước khác,SUV / Cross over,5,Đã sử dụng,"Xã Đoàn Thượng, Huyện Gia Lộc, Hải Dương",Đăng 37 phút trước,2025-05-18 22:39:16,> 1 tấn,> 2 tấn
124773141,Ford Ranger 2023 Wildtrak 2.0L 4x4 AT - 25500 km,Ford,Ranger,2023,849000000,25500,Dầu,Tự động,1,Việt Nam,Pick-up (bán tải),5,Đã sử dụng,"Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 13 ngày trước,2025-05-18 22:39:17,> 1 tấn,> 2 tấn
124930921,bán Mazda BT50 2015 máy 2.2L số 2 cầu - 18400 km,Mazda,BT 50,2015,335678986,18400,Dầu,Số sàn,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Xã Ea Dăh, Huyện Krông Năng, Đắk Lắk",Đăng 41 phút trước,2025-05-18 22:39:19,> 1 tấn,> 2 tấn
124986408,Lexus LX570 2016  - 16000 km,Lexus,LX,2016,4599000000,16000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 4 ngày trước,2025-05-18 22:39:21,> 1 tấn,> 2 tấn
124996672,Ford Ranger XLS AT 2018 bảo hành Ford 2026 Vay 70%,Ford,Ranger,2018,538000000,75000,Dầu,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:22,> 1 tấn,> 2 tấn
124996367,"Ford Ranger 2017 số sàn, bảo hành Ford 2026",Ford,Ranger,2017,435000000,90000,Dầu,Số sàn,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 34 phút trước,2025-05-18 22:39:25,> 1 tấn,> 2 tấn
123893668,"Ford Ranger RAPTOR 2022, bảo hành 2026, vay 70%",Ford,Ranger,2022,965000000,56000,Dầu,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:39:28,> 1 tấn,> 2 tấn
124658726,Honda Odyssey 2016 2.4 CVT - Model 2017,Honda,Odyssey,2016,749000000,60000,Xăng,Tự động,1,Nước khác,Minivan (MPV),8,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:30,> 1 tấn,> 2 tấn
124251866,Kia Cerato 2019 2.0 AT Premium - màu trắng,Kia,Cerato,2019,485000000,55000,Xăng,Tự động,,Việt Nam,Sedan,5,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 1 tháng trước,2025-05-18 22:39:31,> 1 tấn,> 2 tấn
125073105,Honda Accord 2021 VTEC Turbo - 59000 km,Honda,Accord,2021,789000000,59000,Xăng,Tự động,,Đang cập nhật,Sedan,,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:33,> 1 tấn,> 2 tấn
125073226,"Chevrolet Spark 2017 màu trắng, máy 1.2, 5 chỗ.",Chevrolet,Spark,2017,175000000,1,Xăng,Số sàn,1,Việt Nam,Hatchback,5,Đã sử dụng,"Phường An Bình, Quận Ninh Kiều, Cần Thơ",Đăng 1 giờ trước,2025-05-18 22:39:34,> 1 tấn,> 2 tấn
124055569,Hyundai Grand i10 2015  tự động,Hyundai,Grand i10,2015,255000000,95000,Xăng,Tự động,,Ấn Độ,--,,Đã sử dụng,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Đăng 1 tháng trước,2025-05-18 22:39:36,> 1 tấn,> 2 tấn
125073021,Kia Sportage 2022 2.0G Premium - 28000 km,Kia,Sportage,2022,789000000,28000,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:37,> 1 tấn,> 2 tấn
117824005,"Mazda 6/2.5L,Premium,màu trắng,SX:2018.",Mazda,6,2018,528000000,58500,Xăng,Tự động,,Đang cập nhật,Sedan,5,Đã sử dụng,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Đăng 1 giờ trước,2025-05-18 22:39:38,> 1 tấn,> 2 tấn
125073085,gia đình cần bán xe ford transit 16c 8/2017,Ford,Dòng khác,2017,420000000,270000,Dầu,Số sàn,1,Việt Nam,--,,Đã sử dụng,"Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",Đăng 1 giờ trước,2025-05-18 22:39:39,> 1 tấn,> 2 tấn
123198175,Hyundai Elantra 2017 2.0 AT - chính chủ bán,Hyundai,Elantra,2017,385000000,97000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường 5, Thành phố Cà Mau, Cà Mau",Đăng 1 giờ trước,2025-05-18 22:39:40,> 1 tấn,> 2 tấn
125073060,Hyundai Santa Fe 2022 2.5 Xăng Đặc Biệt  - 33000 k,Hyundai,Santa Fe,2022,979000000,33000,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:42,> 1 tấn,> 2 tấn
124855445,Kia Sonet 2024  - 15000 km,Kia,Sonet,2024,595000000,15000,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Đăng 9 ngày trước,2025-05-18 22:39:43,> 1 tấn,> 2 tấn
124841576,Jaguar XJ series 2010 - 105000 km,Jaguar,XJ series,2010,800000000,105000,Xăng,Tự động,,Mỹ,Sedan,5,Đã sử dụng,"Phường 9, Quận 11, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:44,> 1 tấn,> 2 tấn
125073135,Ford Ranger Wildtrak 2019 bảo hành 2026 vay70%,Ford,Ranger,2019,630000000,91000,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:46,> 1 tấn,> 2 tấn
125007040,Mitsubishi Xpander 2024 1.5 MT,Mitsubishi,Xpander,2024,560000000,,Xăng,Số sàn,,Nhật Bản,Minivan (MPV),7,Mới,"Xã Vĩnh Thạnh, Thành phố Nha Trang, Khánh Hòa",Đăng 1 giờ trước,2025-05-18 22:39:48,,
124998935,Ford Ranger 2020 Wildtrak 2.0L 4x4 Biturbo,Ford,Ranger,2020,747000000,50000,Dầu,Tự động,1,Việt Nam,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:49,> 1 tấn,> 2 tấn
124658415,Ssangyong Musso 1999 - 145000 km,Ssangyong,Musso,1999,45000000,145000,Dầu,Số sàn,,Hàn Quốc,--,5,Đã sử dụng,"Phường Châu Phú A, Thành phố Châu Đốc, An Giang",Đăng 1 giờ trước,2025-05-18 22:39:50,> 1 tấn,> 2 tấn
125073152,BMW 330i Msport LCI sản xuất 2024 - 4999 km,BMW,3 Series,2024,1869000000,4999,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:52,> 1 tấn,> 2 tấn
124242709,Hyundai Sonata 2010 - 112000 km,Hyundai,Sonata,2010,288000000,112000,Xăng,Tự động,,Hàn Quốc,--,,Đã sử dụng,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Đăng 1 tháng trước,2025-05-18 22:39:54,> 1 tấn,> 2 tấn
125073140,Ford Ranger 2022 Raptor 2.0L 4x4 AT - 28000 km,Ford,Ranger,2022,959000000,28000,Dầu,Tự động,,Việt Nam,--,,Đã sử dụng,"Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:39:55,> 1 tấn,> 2 tấn
123894181,"Ford Ranger Wildtrak 2015 3.2L 4x4, bảo hành 2026",Ford,Ranger,2015,550000000,96000,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:39:59,> 1 tấn,> 2 tấn
121635225,BIG SALE - Kia Carnival 2.2D Signature 2022 Odo 4v,Kia,Carnival,2022,1210000000,40000,Dầu,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 12 ngày trước,2025-05-18 22:40:01,> 1 tấn,> 2 tấn
124986471,Toyota Corolla Cross 2022 1.8V - 28000 km,Toyota,Corolla Cross,2021,710000000,28000,Xăng,5,,Thái Lan,SUV / Cross over,5,Đã sử dụng,"Phường Long Bình Tân, Thành phố Biên Hòa, Đồng Nai",Đăng 4 ngày trước,2025-05-18 22:40:02,> 1 tấn,> 2 tấn
123251391,BMW i8 coupe  Model 2015,BMW,i8,2014,2299000000,42000,Động cơ Hybrid,Tự động,1,Đức,Coupe (2 cửa),4,Đã sử dụng,"Phường 4, Quận 8, Tp Hồ Chí Minh",Đăng 3 tháng trước,2025-05-18 22:40:03,> 1 tấn,> 2 tấn
125072853,Mercedes Benz C Class 2016 C250 Exclusive - 140000,Mercedes Benz,C Class,2018,610000000,140000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Đăng 1 giờ trước,2025-05-18 22:40:05,> 1 tấn,> 2 tấn
121917716,FORD RAPTOR F150 Platinum 2015 XE CÒN RẤT MỚI,Ford,F 150,2015,2300000000,24999,Xăng,Tự động,1,Thái Lan,Pick-up (bán tải),5,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:40:06,> 1 tấn,> 2 tấn
125072847,Toyota Camry 1993 - 436000 km,Toyota,Camry,1993,86000000,436000,Xăng,Tự động,1,Nhật Bản,--,4,Đã sử dụng,"Phường An Thới, Quận Bình Thuỷ, Cần Thơ",Đăng 1 giờ trước,2025-05-18 22:40:08,> 1 tấn,> 2 tấn
125072906,2019 MT - 10000 km,Kia,Soluto,2019,248000000,10000,Xăng,Số sàn,,Hàn Quốc,Sedan,5,Đã sử dụng,"Thị trấn Yên Thành, Huyện Yên Thành, Nghệ An",Đăng 1 giờ trước,2025-05-18 22:40:09,> 1 tấn,> 2 tấn
123536401,KIA SORENTO 2.2 MÁY DẦU 2017 MÀU TRẮNG,Kia,Sorento,2017,595000000,95000,Dầu,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Việt Hưng, Quận Long Biên, Hà Nội",Đăng 2 tháng trước,2025-05-18 22:40:11,> 1 tấn,> 2 tấn
125073018,Toyota Fortuner 2021 2.4 4x2MT - 63000 km,Toyota,Fortuner,2021,835000000,63000,Dầu,Số sàn,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:40:12,> 1 tấn,> 2 tấn
125072918,Chính chủ bán fortuner 2016 AT có cam 360 bs hcm,Toyota,Fortuner,2016,439000000,150000,Xăng,Tự động,,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:40:13,> 1 tấn,> 2 tấn
123834513,Kia Sorento 2017 2WD 2.4 GATH - 45600 km,Kia,Sorento,2017,535000000,45600,Xăng,Tự động,1,Việt Nam,SUV / Cross over,7,Đã sử dụng,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:40:14,> 1 tấn,> 2 tấn
122360177,"VF3,còn suất THUÊ PIN (900k/tháng); có sẵn cục sạc",VinFast,VF3,2025,234000000,,Điện,Tự động,,Việt Nam,--,4,Mới,"Phường An Lạc A, Quận Bình Tân, Tp Hồ Chí Minh",Đăng 2 tháng trước,2025-05-18 22:40:16,,
124691152,Ford Everest 2024 Titanium 2.0L 4x2 AT - 6500 km,Ford,Everest,2024,1305000000,6500,Dầu,Tự động,,Thái Lan,--,7,Đã sử dụng,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:40:17,> 1 tấn,> 2 tấn
124923451,Kia Forte 2012 SX 1.6 AT zin đéc gia đình sử dụng,Kia,Forte,2012,10000000,110000,Xăng,Tự động,1,Việt Nam,Sedan,5,Đã sử dụng,"Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Đăng 1 giờ trước,2025-05-18 22:40:19,> 1 tấn,> 2 tấn
125072898,"Ford Focus 2018 Sport 1.5L bảo hành 2026, vay 70%",Ford,Focus,2018,440000000,73000,Xăng,Tự động,,Việt Nam,Hatchback,5,Đã sử dụng,"Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Đăng 1 giờ trước,2025-05-18 22:40:21,> 1 tấn,> 2 tấn
